	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Artist Popilarity	Song Popularity	Duration_ms	Time Signature
4214	2002	Disturbed	Believe (PA Version)	0.656	0.978	8	-4.143	0	0.0736	0.000943	0.000153	0.229	0.668	99.051	80	49	269200	4
4215	2015	Death Grips	The Powers That B	0.354	0.859	0	-2.442	1	0.295	0.088	0.0	0.671	0.251	114.243	62	40	316932	4
4216	2014	Starcadian	Saturdaze	0.594	0.907	0	-3.159	0	0.336	0.00116	0.252	0.118	0.833	140.096	45	46	230571	4
4217	2006	Kenny G	I'm In The Mood For Love ... The Most Romantic Melodies Of All Time	0.254	0.288	0	-10.139	0	0.0319	0.769	0.566	0.0675	0.101	81.859	67	36	223600	3
4218	2009	Various Artists	Total Club Hits 3	0.815	0.657	1	-6.097	1	0.0531	0.00134	0.0	0.0544	0.643	131.038	8	25	176467	4
4219	2016	Memphis Neon	Blues Street	0.791	0.662	2	-7.363	1	0.113	0.00123	0.822	0.289	0.983	107.035	33	46	142971	4
4220	2000	Five For Fighting	America Town	0.47	0.678	4	-8.018	1	0.0587	0.259	0.0	0.204	0.24	84.843	61	40	246600	4
4221	2002	Original Cast of Buffy The Vampire Slayer	Once More, With Feeling: Buffy the Vampire Slayer (Music from the Original TV Series)	0.488	0.327	11	-11.132	0	0.0336	0.431	0.0	0.188	0.365	92.16	42	36	141960	3
4222	2014	Catfish and the Bottlemen	The Balcony	0.355	0.85	8	-3.75	1	0.0526	9.26e-05	0.0	0.362	0.347	146.018	68	57	210405	4
4223	2016	Trap Capos	Trap Capos: Season 1	0.681	0.619	7	-8.34	1	0.0807	0.469	0.0	0.14	0.27	100.005	67	49	303773	4
4224	2013	Local Natives	Hummingbird	0.57	0.446	2	-9.392	1	0.0311	0.67	0.451	0.11	0.101	119.933	65	38	290333	4
4225	2005	The Prodigy	Their Law The Singles 1990 - 2005	0.442	0.96	1	-5.481	1	0.0661	0.000127	0.874	0.194	0.533	174.02	72	58	307813	4
4226	2003	Dos Gringos	Live at the Sand Trap	0.505	0.587	11	-7.635	1	0.0328	0.0698	0.0	0.109	0.573	153.8	32	23	311173	4
4227	2002	Zezé Di Camargo & Luciano	Zezé Di Camargo & Luciano Espanhol	0.58	0.762	7	-6.693	1	0.0289	0.43	2.61e-06	0.198	0.623	141.845	65	35	246960	4
4228	2012	The Lumineers	The Lumineers	0.72	0.802	5	-7.507	1	0.0342	0.661	7.9e-06	0.348	0.497	121.011	79	52	165933	4
4229	2009	Pedro Capó	Pedro Capó	0.605	0.535	7	-6.859	1	0.0476	0.692	0.0	0.158	0.425	143.846	73	36	226280	4
4230	2006	DG Yola	Ain't Gon Let Up (Digivinyl)	0.785	0.709	11	-4.337	0	0.134	0.25	0.0	0.207	0.705	150.016	27	37	193560	4
4231	2008	Steve Earle	Copperhead Road (Deluxe Edition)	0.569	0.709	11	-9.785	1	0.043	0.0625	0.0	0.095	0.869	126.912	58	26	181400	4
4232	2012	Ab-Soul	Control System	0.659	0.559	4	-7.306	0	0.16	0.468	0.0	0.13	0.606	67.485	66	39	181272	4
4233	2016	Jack Harlow	18	0.828	0.574	8	-6.081	1	0.165	0.0687	0.0	0.106	0.335	128.093	58	46	240000	4
4234	2007	Nicole Reynolds	This Arduous Alchemy	0.557	0.0758	11	-15.367	1	0.0373	0.951	0.000145	0.105	0.359	109.353	25	32	176600	4
4235	2010	Clay Walker	Top 10	0.704	0.698	3	-8.825	1	0.0306	0.249	0.0	0.178	0.622	133.053	62	32	170467	4
4236	2004	Beres Hammond	Love Has No Boundaries	0.501	0.607	0	-7.258	1	0.0881	0.049	0.0	0.411	0.732	78.992	53	30	292813	4
4237	2008	Walter Hawkins	Gospel Legacy	0.36	0.654	6	-13.062	1	0.149	0.559	0.0	0.678	0.423	130.361	38	29	368200	4
4238	2017	Frank Ocean	Chanel	0.776	0.503	0	-5.732	0	0.237	0.874	0.0	0.112	0.473	110.134	83	73	210285	4
4239	2013	Grupo Exterminador	12 Favoritas	0.791	0.537	2	-5.786	1	0.482	0.261	0.0	0.121	0.813	120.827	58	35	221480	4
4240	2013	A Day To Remember	Common Courtesy	0.443	0.985	4	-4.001	1	0.124	4.63e-05	0.0	0.378	0.429	143.97	72	45	202521	4
4241	2007	Silent Sanctuary	Fuchsiang Pag-Ibig	0.524	0.737	9	-6.0	1	0.039	0.401	0.0	0.741	0.673	89.59	65	45	338707	4
4242	2012	Vicentico	Vicentico 5	0.643	0.717	9	-6.61	1	0.0259	0.0266	0.00358	0.296	0.76	133.968	66	58	190640	4
4243	2001	Confederate Railroad	Unleashed	0.705	0.665	7	-7.784	1	0.0292	0.112	1.18e-05	0.21	0.698	85.033	52	28	185067	4
4244	2001	Barbra Streisand	Christmas Memories	0.544	0.391	6	-8.521	1	0.0277	0.773	0.0	0.37	0.222	109.414	68	28	189933	3
4245	2002	Bob Marley & The Wailers	Legend (Deluxe Edition)	0.87	0.736	7	-8.512	1	0.0514	0.0336	0.00263	0.189	0.956	132.849	81	40	460333	4
4246	2017	XXXTENTACION	17	0.735	0.197	3	-13.378	0	0.537	0.768	0.000276	0.296	0.383	147.899	98	81	129720	4
4247	2015	NERO	Between II Worlds	0.387	0.973	11	-3.909	1	0.147	0.00126	0.467	0.108	0.24	76.077	60	37	210157	4
4248	2004	Jan A.P. Kaczmarek	Finding Neverland (オリジナル・サウンドトラック)	0.394	0.074	0	-22.68	1	0.0399	0.972	0.895	0.245	0.13	119.381	47	40	269000	4
4249	2000	Steve Earle	Transcendental Blues	0.529	0.751	7	-5.067	1	0.0279	0.0117	0.222	0.281	0.488	119.939	58	21	202907	4
4250	2000	The Weakerthans	Left and Leaving	0.675	0.524	11	-11.323	0	0.0763	0.657	0.0683	0.11	0.563	113.851	47	26	192467	4
4251	2008	Shontelle	Shontelligence	0.652	0.661	6	-6.161	1	0.0674	0.0257	0.0	0.316	0.425	86.949	59	59	234760	4
4252	2004	Spiderbait	Black Betty (Edit)	0.546	0.863	7	-6.348	0	0.0932	2.57e-05	0.626	0.174	0.336	124.043	52	30	205987	4
4253	2008	Original Cast	The Little Mermaid: Original Broadway Cast Recording	0.537	0.18	5	-15.455	0	0.0793	0.64	0.0	0.138	0.459	73.501	77	37	320293	4
4254	2001	Brand New	Your Favorite Weapon	0.353	0.903	1	-3.324	1	0.0708	0.00177	0.0	0.103	0.515	166.928	63	37	181627	4
4255	2001	Railroad Earth	The Black Bear Sessions	0.31	0.554	5	-10.011	1	0.0324	0.585	0.00687	0.0799	0.513	175.19	48	18	325987	4
4256	2008	Louis C.K.	Chewed Up	0.423	0.736	2	-14.957	1	0.94	0.816	0.0	0.466	0.372	82.66	48	34	303093	3
4257	2001	Jason Boland & The Stragglers	Truckstop Diaries	0.423	0.802	7	-4.074	1	0.0341	0.254	0.0	0.0921	0.598	172.794	48	24	234880	4
